ItemId,subCatID,Item6,proCate,HsType,SId,ItemTH_Name,FisheriesTypeId,FisheriesType,ItemEN_Name,Ex_Group,Im_Group,ComodityDetailGroup,ItemDot8,ItemDot8Cate,ProductId,Item8,ThaiFishId
3027310000,3,30273,2,3,1,ปลานวลจันทร์เทศ สด แช่เย็น,130,ปลาน้ำจืดอื่นๆ,#NAME?,10,10,34,0302.73.10,,0,3027310,0
3027390000,3,30273,2,3,1,ปลาอื่นๆ ในตระกูลปลาคาร์ป สด แช่เย็น,130,ปลาน้ำจืดอื่นๆ,#NAME?,10,10,34,0302.73.90,,0,3027390,0
3027400000,3,30274,2,3,1,ปลาไหลแองกูลลา สดแช่เย็น,151,ปลาไหล,- - Eels (Anguilla spp .),10,10,34,0302.74.00,,0,3027400,0
3027900001,3,30279,2,3,1,ปลาช่อน สด แช่เย็น ไม่รวมตับและไข่,97,ปลาช่อน,"Striped snake-head fish, excluding livers and roes, fresh or chilled",10,10,34,0302.79.00,,0,3027900,9
3027900090,3,30279,2,3,1,ปลาน้ำจืดอื่นๆ สดแช่เย็น,130,ปลาน้ำจืดอื่นๆ,Other fish,10,10,34,0302.79.00,,0,3027900,0
3028100000,3,30281,2,3,4,ปลาฉลามหนูและปลาฉลามอื่นๆ สด แช่เย็น,95,ปลาฉลาม,#NAME?,10,10,34,0302.81.00,,0,3028100,0
3028200000,3,30282,2,3,2,ปลากระเบน สด แช่เย็น,79,ปลากระเบน,#NAME?,10,10,34,0302.82.00,,0,3028200,0
3028300000,3,30283,2,3,3,ปลาทูธฟิช สด แช่เย็น,121,ปลาทูธฟิช,#NAME?,10,10,34,0302.83.00,,0,3028300,0
3028400000,3,30284,2,3,2,ปลากะพงทะเล สด แช่เย็น,80,ปลากะพง,#NAME?,10,10,34,0302.84.00,,0,3028400,0
3028500000,3,30285,2,3,1,ปลาซีบรีม สด แช่เย็น,102,ปลาซีบรีม,#NAME?,10,10,34,0302.85.00,,0,3028500,0
3028911000,3,30289,2,4,,ปลากรุพเพอร์ สด แช่เย็น,171,ปลากรุพเพอร์,Grouper,10,10,34,0302.89.11,,,3028911,
3028912000,3,30289,2,3,1,ปลาดอกหมากครีบยาว สด แช่เย็น,110,ปลาดอกหมากครีบยาว,#NAME?,10,10,34,0302.89.12,,0,3028912,0
3028913000,3,30289,2,3,3,ปลาบลันท์โนสลิซาร์ดฟิช สด แช่เย็น,134,ปลาบลันท์โนสลิซาร์ดฟิช,- - - - Bluntnose lizardfish (Trachinocephalus,10,10,34,0302.89.13,,0,3028913,0
3028914000,3,30289,2,3,5,ปลาซาวาลายแฮร์เทลส์ สดแช่เย็น,101,ปลาซาวาลายแฮร์เทลส์,"- - - - Savalai hairtails (Lepturacanthus savala ),Belanger’s croakers (Johnius belangerii ),Reeve’s croakers (Chrysochir aureus ) and bigeye croakers (Pennahia anea )",10,10,34,0302.89.14,,0,3028914,0
3028915000,3,30289,2,3,3,ปลาทูและปลาไอส์แลนดแมคเคอเรล สด แช่เย็น,120,ปลาทู,#NAME?,10,10,34,0302.89.15,,0,3028915,0
3028916000,3,30289,2,3,5,ปลาทอร์ปิโดแคต สด แช่เย็น,116,ปลาทอร์ปิโดแคต,#NAME?,10,10,34,0302.89.16,,0,3028916,0
3028917000,3,30289,2,3,2,ปลาจะละเม็ดดำและจะละขาว สดแช่เย็น,93,ปลาจะละเม็ดขาวและดำ,#NAME?,10,10,34,0302.89.17,,0,3028917,0
3028918000,3,30289,2,3,2,ปลากระพงแดง สด แช่เย็น,80,ปลากะพง,#NAME?,10,10,34,0302.89.18,,0,3028918,0
3028919000,3,30289,2,3,5,ปลาทะเลอื่นๆ สดแช่เย็น,142,ปลาอื่นๆ,#NAME?,10,10,34,0302.89.19,,0,3028919,0
3028922000,3,30289,2,3,1,ปลายี่สกเทศ สดแช่เย็น,130,ปลาน้ำจืดอื่นๆ,"- - - - Rohu (Labeo rohita ), catla (Catla catla )and swamp barb (Puntius chola )",10,10,34,0302.89.22,,0,3028922,0
3028924000,3,30289,2,3,1,ปลาสลิด สด แช่เย็น ไม่รวมตับและไข่,149,ปลาสลิด,"Snake skin gourami, excluding livers and roes, fresh and chilled",10,10,34,0302.89.24,,0,3028924,37
3028926000,3,30289,2,3,5,ปลาอินเดียนเทรดฟินส์และปลาซิลเวอร์กรันท์ สด แช่เย็น,156,ปลาอินเดียนเทรดฟินส์และปลาซิลเวอร์กรันท์,#NAME?,10,10,34,0302.89.26,,0,3028926,0
3028927000,3,30289,2,3,2,ปลาตะลุมพุก สด แช่เย็น,114,ปลาตะลุมพุก,#NAME?,10,10,34,0302.89.27,,0,3028927,0
3028928000,3,30289,2,3,1,ปลาเค้าดำและปลากดหัวเสียม สด แช่เย็น,89,ปลาเค้าดำและปลากดหัวเสียม,#NAME?,10,10,34,0302.89.28,,0,3028928,0
3028929001,3,30289,2,6,1,ปลาบู่ สด แช่เย็น,138,ปลาบู่,Gogies,10,10,34,0302.89.29,,0,3028929,23
3028929002,3,30289,2,6,1,ปลาตะเพียน สด แช่เย็น ไม่รวมตับและไข่,113,ปลาตะเพียน,"Silver barb, excluding livers and roes, fresh and chilled",10,10,34,0302.89.29,,0,3028929,30
3028929003,3,30289,2,4,,ปลาสลิด (ทริโชกาสเทอร์เพคโทราลิส ),149,ปลาสลิด,Snakeskin gourami ( Trichogaster pectoralis),10,10,34,0302.89.29,,,3028929,
3028929090,3,30289,2,6,5,ปลาอื่นๆ สดแช่เย็น,142,ปลาอื่นๆ,Other fish,10,10,34,0302.89.29,,0,3028929,0
3029000000,3,30290,2,3,5,ตับและไข่ สด แช่เย็น,72,ตับและไข่,#NAME?,10,10,34,0302.90.00,,0,3029000,0
3029100000,3,30291,2,4,,ตับ ไข่และมิลท์,72,ตับและไข่,"Livers, roes and milt",10,10,34,0302.91.00,,,3029100,
3029200000,3,30292,2,4,,ครีบปลาฉลาม (หูฉลาม),47,หูฉลาม,Shark fins,10,10,34,0302.92.00,,,3029200,
3029900000,3,30299,2,4,,หัวปลา หางปลา กระเพาะปลาและส่วนอื่นของปลาที่บริโภคได้,46,หัวปลา หางปลา,Other,10,10,34,0302.99.00,,,3029900,
3031100000,4,30311,3,5,1,ปลาซอคอายแซลมอนแช่เย็นจนแข็งไม่รวมถึงเนื้อปลาแบบฟิลเล ตับและไข่,104,ปลาแซลมอน,"Sockeye salmon(red salmon)  (Oncorhychus nerka), excluding livers and roes, frozen",10,10,34,0303.11.00,,0,3031100,0
3031200000,4,30312,3,3,1,ปลาแซลมอนแปซิฟิกอื่นๆ แช่เย็นจนแข็ง,105,ปลาแซลมอนแปซิฟิก,- - Other Pacific salmon (Oncorhynchus,10,10,34,0303.12.00,,0,3031200,0
3031300000,4,30313,3,3,1,ปลาแซลมอนแอตแลนติก และปลาแซลแมนดานูบ,104,ปลาแซลมอน,#NAME?,10,10,34,0303.13.00,,0,3031300,0
3031400000,4,30314,3,3,1,ปลาเทราต์ แช่เย็นจนแข็ง,126,ปลาเทราต์,#NAME?,10,10,34,0303.14.00,,0,3031400,0
3031900000,4,30319,3,5,1,ปลาแซลมอนแปซิฟิกอื่น ๆแช่เย็นจนแข็งไม่รวมถึงเนื้อปลาแบบฟิลเล ตับและไข่,105,ปลาแซลมอนแปซิฟิก,"Other Pacific salmon, excluding livers and roes, frozen",10,10,34,0303.19.00,,0,3031900,0
3032100000,4,30321,3,2,1,ปลาเทราต์แช่เย็นจนแข็งไม่รวมถึงเนื้อปลาแบบฟิลเล ตับและไข่,126,ปลาเทราต์,"Trout(Salmo trutta, Salmo gairdneri, Salmo clarki, Salmo aguabonita, Salmo gilae), excluding livers and roes, frozen",10,10,34,0303.21.00,,0,3032100,0
3032200000,4,30322,3,2,1,ปลาแซลมอนแอตแลนติก ดานูบ แช่เย็นจนแข็งไม่รวมถึงเนื้อปลาแบบฟิลเล ตับและไข่,104,ปลาแซลมอน,"Atlantic salmon(salmo salar) and Danube salmon (Hucho hucho), excluding livers and roes, frozen",10,10,34,0303.22.00,,0,3032200,0
3032300000,4,30323,3,3,1,ปลานิล แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,131,ปลานิล,- Tilapias (Oreochromis spp .),10,10,34,0303.23.00,,0,3032300,17
3032400001,4,30324,3,3,1,ปลาดุก แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,111,ปลาดุก,"Walking catfish, excluding livers and roes, frozen",10,10,34,0303.24.00,,0,3032400,3
3032400090,4,30324,3,3,1,ปลาแคทฟิชอื่นๆ แช่เย็นจนแข็ง,141,ปลาแคทฟิช,Other fish,10,10,34,0303.24.00,,0,3032400,0
3032500000,4,30325,3,6,1,ปลาคาร์ป แช่เย็นจนแข็ง,86,ปลาคาร์ป,#NAME?,10,10,34,0303.25.00,,7,3032500,0
3032600000,4,30326,3,3,1,ปลาไหลแองกูลา แช่เย็นจนแข็ง,151,ปลาไหล,- - Eels (Anguilla spp .),10,10,34,0303.26.00,,0,3032600,0
3032900000,4,30329,3,5,5,ปลาลิ้นหมา แช่เย็นจนแข็งไม่รวมตับและไข่,1,ไม่ได้ระบุ,(blank),10,10,34,0303.29.00,,0,3032900,0
3033100000,4,30331,3,5,4,ปลาลิ้นหมาพวกจักรผาน แช่เย็นจนแข็งไม่รวมถึงเนื้อปลาแบบฟิลเล ตับและไข่,146,ปลาลิ้นหมา,"Halibut(Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding livers and roes, frozen",10,10,34,0303.31.00,,0,3033100,0
3033200000,4,30332,3,5,3,ปลาเพลซแช่เย็นจนแข็งไม่รวมถึงเนื้อปลาแบบฟิลเล ตับและไข่,143,ปลาเพลซ,"Plaice(Pleuronectes platessa), excluding livers and roes, frozen",10,10,34,0303.32.00,,0,3033200,0
3033300000,4,30333,3,5,3,ปลาโซลแช่เย็นจนแข็งไม่รวมถึงเนื้อปลาแบบฟิลเล ตับและไข่,109,ปลาโซล,"Sole(Solea), excluding livers and roes, frozen",10,10,34,0303.33.00,,0,3033300,0
3033400000,4,30334,3,3,3,ปลาเทอบัท แช่เย็นจนแข็ง,127,ปลาเทอบัท,#NAME?,10,10,34,0303.34.00,,0,3033400,0
3033900000,4,30339,3,5,4,ปลาอื่นๆ ในตระกูลปลาลิ้นหมา แช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่,142,ปลาอื่นๆ,"Other flat fish, excluding livers and roes, frozen",10,10,34,0303.39.00,,0,3033900,0
3034100000,4,30341,3,5,3,ปลาแอลบาคอร์หรือทูน่าครีบยาวแช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่(Thunnus alalunga),162,ปลาแอลบาคอร์หรือทูนาครีบยาว,"Albacore or longfinned tunas(Thunnus alalunga), excluding livers and roes, frozen",10,14,38,0303.41.00,,0,3034100,0
3034200000,4,30342,3,5,3,ปลาทูน่าครีบเหลืองแช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่(Yellowfin/Thunnus albacares),123,ปลาทูน่าครีบเหลือง,"Yellowfin tunas(Thunnus albacares), excluding livers and roes, frozen",10,14,38,0303.42.00,,0,3034200,0
3034300000,4,30343,3,5,3,ปลาสคิปแจ็คหรือปลาโอท้องแถบแช่เย็นจนแข็ง ไม่รวมเนื้อปลาแบบฟิลเล ตับและไข่(Skipjack/Stripe-bellied bonito),122,ปลาสคิปแจ็กหรือปลาโอท้องแถบ,"Skipjack or stripe-bellied bonito, excluding livers and roes, frozen",10,14,38,0303.43.00,,0,3034300,0
3034400000,4,30344,3,5,3,ปลาบิกอายทูนา แช่เย็นจนแข็ง ไม่รวมตับและไข่(Bigeye tunas),137,ปลาบิ๊กอายทูน่า,"Bigeyes tunas(Thunnus obesus), excluding livers and roes, frozen",10,14,38,0303.44.00,,0,3034400,0
3034500000,4,30345,3,5,3,ปลาแอตแลนติกบลูฟินทูน่าและปลาแปซิฟิกบลูฟินทูน่า แช่เย็นจนแข็ง,135,ปลาแอตแลนติกบลูฟิน,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis )",10,14,38,0303.45.00,,0,3034500,0
3034510000,4,30345,3,4,,ปลาแอตแลนติกบลูฟินทูนา (ทูนนัสทินนัส),135,บลูฟิน,Atlantic bluefin tunas (Thunnus thynnus),10,14,38,0303.45.10,,,3034510,
3034590000,4,30345,3,4,,ปลาแปซิฟิกบลูฟินทูนา (ทูนนัสออเรียนทะลิส),135,บลูฟิน,Pacific bluefin tunas (Thunnus orientalis),10,14,38,0303.45.90,,,3034590,
